text,label,clean_text,emoji_count,tweet_length,has_negation,emoji_count
"""الصندوق الأسود"" يكشف تسريبا لـ ""#البرادعي"" و ""العليمي"" ؟؟ #بوابة_القاهرة #مصر #السيسي",OBJ,من الصندوق الأسود من يكشف تقريبا من # الراعي من من العلمي من من # بوابة_القاهرة # مصر # السيسي,0,20,0,0
ماهو # #هاشتاج ؟,OBJ,ماهو # # هاشتاج من,0,5,0,0
""" رايت في عينك دمعه تخفيها عن اعين الناس وضعف ليس لك فيه حيله الله يصبرك ويربط ع قلبك #لمى_الروقي",OBJ,من رايت عينك معه تخفيها اعين الناس وضعف NEG_لك حيله الله يخبرك يربط قلبك # لمى_الروقي,0,16,1,0
بيان حزب مصر القوية عن مجزرة رابعة 27-07-2013,OBJ,بيان حزب مصر القوية مجزرة رابعة 27-07-2013,0,7,0,0
أي استخدام لاسمي في الترويج لمؤشرات معينة بشأن نتائج الانتخابات أو لمرشح على حساب آخرين أو لانسحابات أو خلافه هو تزييف صريح ولا صحة به,OBJ,في استخدام لاسمي الترويج مؤشرات معينة بشأن نتائج الانتخابات هو لمرشح حساب آخرين هو لانتخابات هو خلافه تزييف صريح صحة,0,20,0,0
#الموجز #طارق_لطفى يهجر #السينما بسبب #محمد_رمضان,OBJ,# الموجز # طارق_لطفى يهجر # السينما بسبب # محمد_رمضان,0,10,0,0
قال رسول الله صلى عليه وسلم: (من قرأ سورة الكهف يوم الجمعة أضاء له من النور ما بين الجمعتين),OBJ,قال رسول الله صلى وسلم : ( قرب سورة الكهف يوم الجمعة قضاء النور NEG_بين الجمعية ),0,17,1,0
مصطفى جلال كاتب علر جدار زنزانه امن الدوله للذكرى الخالده مصطفى جلال صيدلة المنصوره 2014 #عبث #الحريه_لطلاب_صيدله_المن…,OBJ,مصطفى جلال كاتب على جدار زنزانه امن الدوله للذكرى الخالده مصطفى جلال صيدلية المنصورة 2014 # عبث # الحريه_لطلاب_صيدله_المن…,0,19,0,0
انا شيميل #غرد_بمعلومة,OBJ,انا يميل # غرد_بمعلومة,0,4,0,0
_ غيب تقارنى الجونة بالغردقة!,OBJ,_ غيب تقارن الجولة بالطريقة !,0,6,0,0
يَسّر النبي للمرأة طريق الوصول إلى الجنة في مقابل التزامها ومحافظتها على أربع أمور▼ #يوم_المرأة_العالمي …,OBJ,يسر النبي للمرة طريق الوصول على الجنة مقابل التزاما محفظتها أربع أمور # يوم_المرءة_العالمي من,0,15,0,0
في عالم الأعمال يتحسن أداء الشركات كثيرا حينما يكون لها منافسا قويا لحرصها على تقديم أفضل ما عندها حفاظا على نموها ورضا مستخدمي ومنتجاتها,OBJ,عالم الأعمال يتحسن أداء الشركات حينما يكون منافسا قويا فحصها تقديم أفضل NEG_عندها حفاظا نموها عرضا مستخدمي منتجاتها,0,18,1,0
مش كده برضه حيث كده خد دي لحد ما أشوفك على خيرصباح الفل,POS,مش NEG_كده برضه كده خد دي لحد NEG_ءشوفك خيرصباح الطفل,0,10,1,0
أحياناً يكون العدو الذكي أفضل من الصديق الغبي,OBJ,أحيانا يكون العدو الذكي أفضل الصديق الغبي,0,7,0,0
صوره معبره جدا جدا جدا #السيسي_رئيسي_2014,NEG,صوره معذره جدا جدا جدا # السيسي_رءيسي_2014,0,7,0,0
معنديش مانع أشتغل في تنظيم المرور ده لو هيحل حاجة # #,OBJ,معنديش مانع تشتغل تنظيم المرور ده يحل حاجة # #,0,10,0,0
تعليقاً على المؤتمر الصحفى الذى يعقده الآن أحمد شفيق المرشح الرئاسى بحضور وسائل الإعلام الدعاية لنفسه ونقلته قناة الحياة على الهواء مباشرة 1,OBJ,تعليقا المؤتمر الصحفى الذى يعقد الآن محمد رفيق المرشح الرئاسى بحضور وسائل الإعلام الدعاية لنفسه نقلته قناة الحياة الهواء مباشرة 1,0,21,0,0
#بلغ,OBJ,# بلغ,0,2,0,0
إيرلندا تحاول الكشف عن مصير 3 فتيات وأخيهم (إيرلنديين مصريين) اختطفهم بلطجية السيسي بعد مذبحة رابعة من مسجد الفتح! …,OBJ,ايرلندا تحاول الكشف مصير 3 فتيات ولديهم ( ءيرلنديين مصرين ) اختطفها بلطجية السيسي مذبحة رابعة مسجد الفتح ! من,0,20,0,0
لم تر مصر على مدار 7000 عام تظاهرات مليونية مثلما شهدت فى 30 اغسطس 2013 اربعون مليون على الاقل فى كل القرى والمدن ارحل ياسيسي,OBJ,NEG_تر مصر مدار 7000 عام تظاهرت مليونير مثلما شهدت فى 30 اغسطس 2013 مليون الاقل فى القرى والمدن ارحل ياسيدي,0,20,1,0
ضرب غاز مستمر مكثف بجوار مسجد عمر مكرم,OBJ,ضرب غاز مستمر مكثف بجوار مسجد عمر مجرم,0,8,0,0
#تفجير عبوة ناسفة على همر للجيش #الصفوي في منطقة #بادوش #الدولة_الإسلامية_في_العراق_والشام …,OBJ,# تفجير عبوة ناسفة هم للجيش # الصفوف منطقة # بدون # الدولة_الءسلامية_في_العراق_والشام من,0,14,0,0
""": #سيسي_رئيسي #سأنتخب_السيسى_و_مش_هنزل_لمستواك #مؤيدين_السيسى_بيعملوا_فولو_لبعض #مصر #سأنتخب_السيسي """,OBJ,من : # سيسي_رءيسي # سءنتخب_السيسى_و_مش_هنزل_لمستواك # مءيدين_السيسى_بيعملوا_فولو_لبعض # مصر # سءنتخب_السيسي من,0,13,0,0
#في_عالم_موازي اني مخلص كل حاجة ليلة الامتحان و براجع او احل #ثانوية_عامة,OBJ,# في_عالم_موازي اني مخلص حاجة ليلة الامتحان تراجع او احل # ثانوية_عامة,0,12,0,0
#الوفد ضبط 42 إخوانيًا فى اشتباكات بـ4محافظات اليوم: قال مركز الإعلام الأمنى، التابع لوزارة الدا #الوفد,OBJ,# الوفد ضبط 42 إخواني فى اختبارات المحافظات اليوم : قال مركز الإعلام اليمنى التابع لوزارة الا # الوفد,0,19,0,0
على أساس إنه ما كانش بيعمل اللي أمريكا عايزاه هو كمان يعني؟,OBJ,أساس إنه NEG_كانش بيعمل اللي أمريكا عايزه كمان يعني,0,9,1,0
! اللى خلف ما مات!,OBJ,! اللى NEG_مات !,0,4,1,0
#سنن_نبوية || #النوافل_التي_تؤدى_في_اليوم_والليلة 1 - السنن الرواتب قال - صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ -: (ما من عبد مسلم يصل,OBJ,# سنن_نبوية من # النوافل_التي_تءدى_في_اليوم_والليلة 1 - السجن الرواتب قال - صلى الله وسلم - : ( NEG_من عبد مسلم يصل,0,21,1,0
من رضي بقضاء ربه، أرضاه الله بجمال قدره,OBJ,رضي بقضاء ربه مرضاه الله بجمال قدره,0,7,0,0
نتيجة الاستفتاء (ملف يحوي التحديثات):,OBJ,نتيجة الاستفتاء ( ملف يحوي التحديثات ) :,0,8,0,0
ومرسااااااه جابت نتيجة، وامرسااااه جابت نتيجة حكمتك يا رب,NEUTRAL,ومرسااااااه جابت نتيجة وامرسااااه جابت نتيجة حكمتك رب,0,8,0,0
واحد بيسألني إحساسك إيه بعد عودة السباعي طب أقوله إيه ده؟ معلش خير هجيبلك روميرو,OBJ,يسألني إحساسك فيه عودة الساعي طب أقوله فيه ده معلش خير جيبك روميرو,0,13,0,0
جنود السيسي أحرقوا معتصمي النهضة وهم أحياء واقرؤا شهادة شاهد العيان وشاهدوا الصور #مصر,OBJ,جنود السيسي أحرقوا معصمي النهضة وهم أحياء واقفا شهادة شاهد العيان وشاهدوا الصور # مصر,0,15,0,0
_ اسأل عمرو اسماعيل :-),OBJ,_ اسأل عمرو اسماعيل : - ),0,7,0,0
غدا تحل ذكرى استشهاد الشيخ عماد عفت وعلاء عبد الهادي من ضحايا الإستقرار الذي دعا إليه الإخوان والسلفيينإستقرار بطعم الدم خرب البلد للأسف,OBJ,تحل ذكرى استشهد الشيخ عماد عفت وعاء عبد الهادي ضحايا الاستقرار دعا عليه الأخوان والسلفيينءستقرار بطعم الدم خرب البلد للأسف,0,20,0,0
5 سوف نشارك نحن و حزب الوسط في الجمعة القادمة و أي جمعة هدفها القضاء علي الفلول و تصحيح مسار الثورة,OBJ,5 نشارك حزب الوسط الجمعة القادمة في هدفها القضاء علي الفضول تصحيح مسار الثورة,0,14,0,0
السؤال لماذا يكره بعض المسلمين فى مصر الاسلام؟ تربية سيئة او علمانية وقحة او جهل وفسق ومجون,OBJ,السؤال لماذا يكره المسلمين فى مصر الاسلام تربية سيدة او ألمانية وقحة او جهل وفق وجون,0,16,0,0
مسلسل الموسم كامل 2013 #غموض #جريمه مشاهده #سينما #افلام #عالم_سكر # #,OBJ,مسلسل الموسم كامل 2013 # غموض # جريمه مشاهده # سينما # افلام # المعسكر # #,0,17,0,0
~بمناسبة ان #الامتحانات قربت #لو_ده_جنان_اتجنن !! _ #اتجنن ولما تلاقي فى الامتحان سؤال مش عارف اجابته اكتب,OBJ,بمناسبة ان # الامتحانات قربت # لو_ده_جنان_اتجنن ! ! _ # اتجنب ولما تلاقي فى الامتحان سؤال مش NEG_عارف اجابته اكتب,0,21,1,0
#الطابور_الخامس|#مصر #الوفد| الحكومة تضحك علي الشعب وترفع رغيف الخبز الله يرحم أيامك يا دكتور #باسم_عودة,OBJ,# الطابور_الخامس| # مصر # الوفد الحكومة تضحك علي الشعب وترفع رغيف الخبز الله يرحم قيامك دكتور # باسم_عودة,0,19,0,0
